Angle, TimePerStep, Intensity
55.767988152, 10.160, 194.0
55.776343786, 10.160, 154.0
55.784699421, 10.160, 184.0
55.793055056, 10.160, 205.0
55.801410690, 10.160, 168.0
55.809766325, 10.160, 184.0
55.818121959, 10.160, 170.0
55.826477594, 10.160, 189.0
55.834833228, 10.160, 180.0
55.843188863, 10.160, 189.0
55.851544497, 10.160, 181.0
55.859900132, 10.160, 169.0
55.868255766, 10.160, 154.0
55.876611401, 10.160, 182.0
55.884967035, 10.160, 197.0
55.893322670, 10.160, 204.0
55.901678304, 10.160, 160.0
55.910033939, 10.160, 169.0
55.918389574, 10.160, 205.0
55.926745208, 10.160, 195.0
55.935100843, 10.160, 180.0
55.943456477, 10.160, 191.0
55.951812112, 10.160, 181.0
55.960167746, 10.160, 212.0
55.968523381, 10.160, 176.0
55.976879015, 10.160, 213.0
55.985234650, 10.160, 192.0
55.993590284, 10.160, 190.0
56.001945919, 10.160, 189.0
56.010301553, 10.160, 196.0
56.018657188, 10.160, 203.0
56.027012822, 10.160, 197.0
56.035368457, 10.160, 176.0
56.043724092, 10.160, 179.0
56.052079726, 10.160, 172.0
56.060435361, 10.160, 228.0
56.068790995, 10.160, 203.0
56.077146630, 10.160, 197.0
56.085502264, 10.160, 205.0
56.093857899, 10.160, 174.0
56.102213533, 10.160, 222.0
56.110569168, 10.160, 162.0
56.118924802, 10.160, 178.0
56.127280437, 10.160, 200.0
56.135636071, 10.160, 186.0
56.143991706, 10.160, 182.0
56.152347340, 10.160, 181.0
56.160702975, 10.160, 202.0
56.169058609, 10.160, 194.0
56.177414244, 10.160, 164.0
56.185769879, 10.160, 212.0
56.194125513, 10.160, 196.0
56.202481148, 10.160, 205.0
56.210836782, 10.160, 194.0
56.219192417, 10.160, 206.0
56.227548051, 10.160, 203.0
56.235903686, 10.160, 189.0
56.244259320, 10.160, 175.0
56.252614955, 10.160, 179.0
56.260970589, 10.160, 199.0
56.269326224, 10.160, 195.0
56.277681858, 10.160, 188.0
56.286037493, 10.160, 194.0
56.294393127, 10.160, 203.0
56.302748762, 10.160, 216.0
56.311104397, 10.160, 254.0
56.319460031, 10.160, 212.0
56.327815666, 10.160, 205.0
56.336171300, 10.160, 219.0
56.344526935, 10.160, 210.0
56.352882569, 10.160, 195.0
56.361238204, 10.160, 216.0
56.369593838, 10.160, 205.0
56.377949473, 10.160, 253.0
56.386305107, 10.160, 234.0
56.394660742, 10.160, 203.0
56.403016376, 10.160, 240.0
56.411372011, 10.160, 232.0
56.419727645, 10.160, 212.0
56.428083280, 10.160, 242.0
56.436438915, 10.160, 236.0
56.444794549, 10.160, 256.0
56.453150184, 10.160, 267.0
56.461505818, 10.160, 269.0
56.469861453, 10.160, 277.0
56.478217087, 10.160, 247.0
56.486572722, 10.160, 243.0
56.494928356, 10.160, 256.0
56.503283991, 10.160, 304.0
56.511639625, 10.160, 311.0
56.519995260, 10.160, 266.0
56.528350894, 10.160, 251.0
56.536706529, 10.160, 274.0
56.545062163, 10.160, 283.0
56.553417798, 10.160, 275.0
56.561773432, 10.160, 288.0
56.570129067, 10.160, 274.0
56.578484702, 10.160, 275.0
56.586840336, 10.160, 325.0
56.595195971, 10.160, 301.0
56.603551605, 10.160, 309.0
56.611907240, 10.160, 308.0
56.620262874, 10.160, 297.0
56.628618509, 10.160, 330.0
56.636974143, 10.160, 342.0
56.645329778, 10.160, 304.0
56.653685412, 10.160, 341.0
56.662041047, 10.160, 311.0
56.670396681, 10.160, 336.0
56.678752316, 10.160, 361.0
56.687107950, 10.160, 372.0
56.695463585, 10.160, 383.0
56.703819220, 10.160, 350.0
56.712174854, 10.160, 359.0
56.720530489, 10.160, 392.0
56.728886123, 10.160, 390.0
56.737241758, 10.160, 369.0
56.745597392, 10.160, 372.0
56.753953027, 10.160, 435.0
56.762308661, 10.160, 378.0
56.770664296, 10.160, 405.0
56.779019930, 10.160, 423.0
56.787375565, 10.160, 386.0
56.795731199, 10.160, 400.0
56.804086834, 10.160, 408.0
56.812442468, 10.160, 440.0
56.820798103, 10.160, 455.0
56.829153738, 10.160, 423.0
56.837509372, 10.160, 438.0
56.845865007, 10.160, 436.0
56.854220641, 10.160, 434.0
56.862576276, 10.160, 409.0
56.870931910, 10.160, 438.0
56.879287545, 10.160, 407.0
56.887643179, 10.160, 442.0
56.895998814, 10.160, 436.0
56.904354448, 10.160, 484.0
56.912710083, 10.160, 468.0
56.921065717, 10.160, 441.0
56.929421352, 10.160, 412.0
56.937776986, 10.160, 428.0
56.946132621, 10.160, 408.0
56.954488255, 10.160, 467.0
56.962843890, 10.160, 452.0
56.971199525, 10.160, 414.0
56.979555159, 10.160, 403.0
56.987910794, 10.160, 411.0
56.996266428, 10.160, 399.0
57.004622063, 10.160, 395.0
57.012977697, 10.160, 413.0
57.021333332, 10.160, 397.0
57.029688966, 10.160, 369.0
57.038044601, 10.160, 362.0
57.046400235, 10.160, 331.0
57.054755870, 10.160, 357.0
57.063111504, 10.160, 360.0
57.071467139, 10.160, 337.0
57.079822773, 10.160, 315.0
57.088178408, 10.160, 328.0
57.096534043, 10.160, 329.0
57.104889677, 10.160, 314.0
57.113245312, 10.160, 308.0
57.121600946, 10.160, 331.0
57.129956581, 10.160, 310.0
57.138312215, 10.160, 258.0
57.146667850, 10.160, 297.0
57.155023484, 10.160, 294.0
57.163379119, 10.160, 273.0
57.171734753, 10.160, 259.0
57.180090388, 10.160, 265.0
57.188446022, 10.160, 276.0
57.196801657, 10.160, 292.0
57.205157291, 10.160, 255.0
57.213512926, 10.160, 268.0
57.221868561, 10.160, 224.0
57.230224195, 10.160, 257.0
57.238579830, 10.160, 233.0
57.246935464, 10.160, 227.0
57.255291099, 10.160, 210.0
57.263646733, 10.160, 210.0
57.272002368, 10.160, 221.0
57.280358002, 10.160, 219.0
57.288713637, 10.160, 224.0
57.297069271, 10.160, 190.0
57.305424906, 10.160, 195.0
57.313780540, 10.160, 193.0
57.322136175, 10.160, 196.0
57.330491809, 10.160, 184.0
57.338847444, 10.160, 193.0
57.347203079, 10.160, 193.0
57.355558713, 10.160, 186.0
57.363914348, 10.160, 190.0
57.372269982, 10.160, 185.0
57.380625617, 10.160, 169.0
57.388981251, 10.160, 154.0
57.397336886, 10.160, 197.0
57.405692520, 10.160, 167.0
57.414048155, 10.160, 161.0
57.422403789, 10.160, 176.0
57.430759424, 10.160, 155.0
57.439115058, 10.160, 163.0
57.447470693, 10.160, 154.0
57.455826327, 10.160, 150.0
57.464181962, 10.160, 161.0
57.472537596, 10.160, 152.0
57.480893231, 10.160, 169.0
57.489248866, 10.160, 170.0
57.497604500, 10.160, 161.0
57.505960135, 10.160, 181.0
57.514315769, 10.160, 147.0
57.522671404, 10.160, 173.0
57.531027038, 10.160, 154.0
57.539382673, 10.160, 140.0
57.547738307, 10.160, 138.0
57.556093942, 10.160, 163.0
57.564449576, 10.160, 143.0
57.572805211, 10.160, 141.0
57.581160845, 10.160, 130.0
57.589516480, 10.160, 143.0
57.597872114, 10.160, 138.0
57.606227749, 10.160, 161.0
57.614583384, 10.160, 152.0
57.622939018, 10.160, 136.0
57.631294653, 10.160, 131.0
57.639650287, 10.160, 117.0
57.648005922, 10.160, 121.0
57.656361556, 10.160, 148.0
57.664717191, 10.160, 119.0
57.673072825, 10.160, 120.0
57.681428460, 10.160, 130.0
57.689784094, 10.160, 144.0
57.698139729, 10.160, 110.0
57.706495363, 10.160, 153.0
57.714850998, 10.160, 141.0
57.723206632, 10.160, 118.0
57.731562267, 10.160, 108.0
57.739917902, 10.160, 102.0
57.748273536, 10.160, 130.0
57.756629171, 10.160, 140.0
57.764984805, 10.160, 127.0
57.773340440, 10.160, 124.0
57.781696074, 10.160, 136.0
57.790051709, 10.160, 132.0
57.798407343, 10.160, 103.0
57.806762978, 10.160, 121.0
57.815118612, 10.160, 137.0
57.823474247, 10.160, 100.0
57.831829881, 10.160, 101.0
57.840185516, 10.160, 122.0
57.848541150, 10.160, 116.0
57.856896785, 10.160, 132.0
57.865252419, 10.160, 115.0
57.873608054, 10.160, 109.0
57.881963689, 10.160, 120.0
57.890319323, 10.160, 126.0
57.898674958, 10.160, 112.0
57.907030592, 10.160, 123.0
57.915386227, 10.160, 137.0
57.923741861, 10.160, 115.0
57.932097496, 10.160, 137.0
57.940453130, 10.160, 101.0
57.948808765, 10.160, 126.0
57.957164399, 10.160, 126.0
57.965520034, 10.160, 123.0
57.973875668, 10.160, 129.0
57.982231303, 10.160, 137.0
57.990586937, 10.160, 134.0
57.998942572, 10.160, 108.0
58.007298207, 10.160, 127.0
58.015653841, 10.160, 102.0
58.024009476, 10.160, 95.0
58.032365110, 10.160, 113.0
58.040720745, 10.160, 117.0
58.049076379, 10.160, 124.0
58.057432014, 10.160, 103.0
58.065787648, 10.160, 108.0
58.074143283, 10.160, 112.0
58.082498917, 10.160, 119.0
58.090854552, 10.160, 97.0
58.099210186, 10.160, 120.0
58.107565821, 10.160, 128.0
58.115921455, 10.160, 100.0
58.124277090, 10.160, 111.0
58.132632725, 10.160, 120.0
58.140988359, 10.160, 130.0
58.149343994, 10.160, 100.0
58.157699628, 10.160, 116.0
58.166055263, 10.160, 108.0
58.174410897, 10.160, 103.0
58.182766532, 10.160, 113.0
58.191122166, 10.160, 113.0
58.199477801, 10.160, 112.0
58.207833435, 10.160, 105.0
58.216189070, 10.160, 126.0
58.224544704, 10.160, 103.0
58.232900339, 10.160, 138.0
58.241255973, 10.160, 128.0
58.249611608, 10.160, 124.0
58.257967242, 10.160, 140.0
58.266322877, 10.160, 109.0
58.274678512, 10.160, 98.0
58.283034146, 10.160, 84.0
58.291389781, 10.160, 108.0
58.299745415, 10.160, 126.0
58.308101050, 10.160, 101.0
58.316456684, 10.160, 118.0
58.324812319, 10.160, 108.0
58.333167953, 10.160, 105.0
58.341523588, 10.160, 103.0
58.349879222, 10.160, 97.0
58.358234857, 10.160, 97.0
58.366590491, 10.160, 108.0
58.374946126, 10.160, 107.0
58.383301760, 10.160, 99.0
58.391657395, 10.160, 124.0
58.400013030, 10.160, 102.0
58.408368664, 10.160, 101.0
58.416724299, 10.160, 121.0
58.425079933, 10.160, 112.0
58.433435568, 10.160, 120.0
58.441791202, 10.160, 102.0
58.450146837, 10.160, 102.0
58.458502471, 10.160, 118.0
58.466858106, 10.160, 99.0
58.475213740, 10.160, 106.0
58.483569375, 10.160, 103.0
58.491925009, 10.160, 105.0
58.500280644, 10.160, 101.0
58.508636278, 10.160, 90.0
58.516991913, 10.160, 99.0
58.525347548, 10.160, 120.0
58.533703182, 10.160, 118.0
58.542058817, 10.160, 95.0
58.550414451, 10.160, 101.0
58.558770086, 10.160, 107.0
58.567125720, 10.160, 118.0
58.575481355, 10.160, 98.0
58.583836989, 10.160, 103.0
58.592192624, 10.160, 126.0
58.600548258, 10.160, 101.0
58.608903893, 10.160, 117.0
58.617259527, 10.160, 105.0
58.625615162, 10.160, 98.0
58.633970796, 10.160, 90.0
58.642326431, 10.160, 116.0
58.650682065, 10.160, 92.0
58.659037700, 10.160, 106.0
58.667393335, 10.160, 87.0
58.675748969, 10.160, 117.0
58.684104604, 10.160, 97.0
58.692460238, 10.160, 87.0
58.700815873, 10.160, 116.0
58.709171507, 10.160, 100.0
58.717527142, 10.160, 112.0
58.725882776, 10.160, 98.0
58.734238411, 10.160, 121.0
58.742594045, 10.160, 123.0
58.750949680, 10.160, 110.0
58.759305314, 10.160, 120.0
58.767660949, 10.160, 96.0
58.776016583, 10.160, 121.0
58.784372218, 10.160, 108.0
58.792727853, 10.160, 98.0
58.801083487, 10.160, 108.0
58.809439122, 10.160, 105.0
58.817794756, 10.160, 113.0
58.826150391, 10.160, 92.0
58.834506025, 10.160, 108.0
58.842861660, 10.160, 100.0
58.851217294, 10.160, 87.0
58.859572929, 10.160, 103.0
58.867928563, 10.160, 106.0
58.876284198, 10.160, 90.0
58.884639832, 10.160, 89.0
58.892995467, 10.160, 100.0
58.901351101, 10.160, 92.0
58.909706736, 10.160, 108.0
58.918062371, 10.160, 99.0
58.926418005, 10.160, 99.0
58.934773640, 10.160, 98.0
58.943129274, 10.160, 96.0
58.951484909, 10.160, 92.0
58.959840543, 10.160, 117.0
58.968196178, 10.160, 123.0
58.976551812, 10.160, 119.0
58.984907447, 10.160, 89.0
58.993263081, 10.160, 117.0
59.001618716, 10.160, 91.0
59.009974350, 10.160, 97.0
59.018329985, 10.160, 90.0
59.026685619, 10.160, 101.0
59.035041254, 10.160, 111.0
59.043396889, 10.160, 95.0
59.051752523, 10.160, 111.0
59.060108158, 10.160, 117.0
59.068463792, 10.160, 90.0
59.076819427, 10.160, 117.0
59.085175061, 10.160, 99.0
59.093530696, 10.160, 99.0
59.101886330, 10.160, 102.0
59.110241965, 10.160, 106.0
59.118597599, 10.160, 100.0
59.126953234, 10.160, 102.0
59.135308868, 10.160, 87.0
59.143664503, 10.160, 113.0
59.152020137, 10.160, 105.0
59.160375772, 10.160, 102.0
59.168731406, 10.160, 90.0
59.177087041, 10.160, 107.0
59.185442676, 10.160, 108.0
59.193798310, 10.160, 111.0
59.202153945, 10.160, 111.0
59.210509579, 10.160, 85.0
59.218865214, 10.160, 89.0
59.227220848, 10.160, 101.0
59.235576483, 10.160, 95.0
59.243932117, 10.160, 102.0
59.252287752, 10.160, 121.0
59.260643386, 10.160, 100.0
59.268999021, 10.160, 103.0
59.277354655, 10.160, 87.0
59.285710290, 10.160, 102.0
59.294065924, 10.160, 103.0
59.302421559, 10.160, 100.0
59.310777194, 10.160, 99.0
59.319132828, 10.160, 87.0
59.327488463, 10.160, 113.0
59.335844097, 10.160, 118.0
59.344199732, 10.160, 100.0
59.352555366, 10.160, 90.0
59.360911001, 10.160, 108.0
59.369266635, 10.160, 118.0
59.377622270, 10.160, 98.0
59.385977904, 10.160, 102.0
59.394333539, 10.160, 101.0
59.402689173, 10.160, 97.0
59.411044808, 10.160, 97.0
59.419400442, 10.160, 100.0
59.427756077, 10.160, 94.0
59.436111712, 10.160, 102.0
59.444467346, 10.160, 103.0
59.452822981, 10.160, 119.0
59.461178615, 10.160, 121.0
59.469534250, 10.160, 84.0
59.477889884, 10.160, 101.0
59.486245519, 10.160, 108.0
59.494601153, 10.160, 128.0
59.502956788, 10.160, 106.0
59.511312422, 10.160, 105.0
59.519668057, 10.160, 106.0
59.528023691, 10.160, 103.0
59.536379326, 10.160, 113.0
59.544734960, 10.160, 78.0
59.553090595, 10.160, 115.0
59.561446229, 10.160, 98.0
59.569801864, 10.160, 107.0
59.578157499, 10.160, 78.0
59.586513133, 10.160, 95.0
59.594868768, 10.160, 89.0
59.603224402, 10.160, 99.0
59.611580037, 10.160, 91.0
59.619935671, 10.160, 111.0
59.628291306, 10.160, 90.0
59.636646940, 10.160, 94.0
59.645002575, 10.160, 111.0
59.653358209, 10.160, 102.0
59.661713844, 10.160, 95.0
59.670069478, 10.160, 77.0
59.678425113, 10.160, 113.0
59.686780747, 10.160, 91.0
59.695136382, 10.160, 109.0
59.703492017, 10.160, 98.0
59.711847651, 10.160, 86.0
59.720203286, 10.160, 99.0
59.728558920, 10.160, 109.0
59.736914555, 10.160, 109.0
59.745270189, 10.160, 80.0
59.753625824, 10.160, 96.0
59.761981458, 10.160, 121.0
59.770337093, 10.160, 95.0
59.778692727, 10.160, 110.0
59.787048362, 10.160, 85.0
59.795403996, 10.160, 85.0
59.803759631, 10.160, 120.0
59.812115265, 10.160, 107.0
59.820470900, 10.160, 107.0
59.828826535, 10.160, 123.0
59.837182169, 10.160, 102.0
59.845537804, 10.160, 97.0
59.853893438, 10.160, 102.0
59.862249073, 10.160, 95.0
59.870604707, 10.160, 98.0
59.878960342, 10.160, 91.0
59.887315976, 10.160, 124.0
59.895671611, 10.160, 80.0
59.904027245, 10.160, 110.0
59.912382880, 10.160, 94.0
59.920738514, 10.160, 97.0
59.929094149, 10.160, 113.0
59.937449783, 10.160, 105.0
59.945805418, 10.160, 94.0
59.954161052, 10.160, 119.0
59.962516687, 10.160, 112.0
59.970872322, 10.160, 100.0
59.979227956, 10.160, 101.0
59.987583591, 10.160, 92.0
59.995939225, 10.160, 115.0
60.004294860, 10.160, 96.0
60.012650494, 10.160, 88.0
60.021006129, 10.160, 89.0
60.029361763, 10.160, 115.0
60.037717398, 10.160, 89.0
60.046073032, 10.160, 92.0
60.054428667, 10.160, 101.0
60.062784301, 10.160, 110.0
60.071139936, 10.160, 105.0
60.079495570, 10.160, 107.0
60.087851205, 10.160, 123.0
60.096206840, 10.160, 94.0
60.104562474, 10.160, 126.0
60.112918109, 10.160, 110.0
60.121273743, 10.160, 84.0
60.129629378, 10.160, 86.0
60.137985012, 10.160, 103.0
60.146340647, 10.160, 101.0
60.154696281, 10.160, 102.0
60.163051916, 10.160, 120.0
60.171407550, 10.160, 113.0
60.179763185, 10.160, 109.0
60.188118819, 10.160, 85.0
60.196474454, 10.160, 100.0
60.204830088, 10.160, 119.0
60.213185723, 10.160, 100.0
60.221541358, 10.160, 80.0
60.229896992, 10.160, 107.0
60.238252627, 10.160, 91.0
60.246608261, 10.160, 112.0
60.254963896, 10.160, 107.0
60.263319530, 10.160, 99.0
60.271675165, 10.160, 115.0
60.280030799, 10.160, 87.0
60.288386434, 10.160, 105.0
60.296742068, 10.160, 98.0
60.305097703, 10.160, 118.0
60.313453337, 10.160, 109.0
60.321808972, 10.160, 99.0
60.330164606, 10.160, 109.0
60.338520241, 10.160, 99.0
60.346875876, 10.160, 98.0
60.355231510, 10.160, 106.0
60.363587145, 10.160, 107.0
60.371942779, 10.160, 87.0
60.380298414, 10.160, 113.0
60.388654048, 10.160, 118.0
60.397009683, 10.160, 94.0
60.405365317, 10.160, 117.0
60.413720952, 10.160, 111.0
60.422076586, 10.160, 111.0
60.430432221, 10.160, 112.0
60.438787855, 10.160, 117.0
60.447143490, 10.160, 106.0
60.455499124, 10.160, 101.0
60.463854759, 10.160, 106.0
60.472210393, 10.160, 106.0
60.480566028, 10.160, 107.0
60.488921663, 10.160, 101.0
60.497277297, 10.160, 128.0
60.505632932, 10.160, 97.0
60.513988566, 10.160, 96.0
60.522344201, 10.160, 106.0
60.530699835, 10.160, 82.0
60.539055470, 10.160, 110.0
60.547411104, 10.160, 98.0
60.555766739, 10.160, 110.0
60.564122373, 10.160, 105.0
60.572478008, 10.160, 102.0
60.580833642, 10.160, 113.0
60.589189277, 10.160, 98.0
60.597544911, 10.160, 89.0
60.605900546, 10.160, 108.0
60.614256181, 10.160, 100.0
60.622611815, 10.160, 111.0
60.630967450, 10.160, 115.0
60.639323084, 10.160, 98.0
60.647678719, 10.160, 95.0
60.656034353, 10.160, 90.0
60.664389988, 10.160, 91.0
60.672745622, 10.160, 84.0
60.681101257, 10.160, 97.0
60.689456891, 10.160, 91.0
60.697812526, 10.160, 79.0
60.706168160, 10.160, 100.0
60.714523795, 10.160, 107.0
60.722879429, 10.160, 112.0
60.731235064, 10.160, 88.0
60.739590699, 10.160, 99.0
60.747946333, 10.160, 82.0
60.756301968, 10.160, 100.0
60.764657602, 10.160, 97.0
60.773013237, 10.160, 94.0
60.781368871, 10.160, 97.0
60.789724506, 10.160, 90.0
60.798080140, 10.160, 112.0
60.806435775, 10.160, 98.0
60.814791409, 10.160, 110.0
60.823147044, 10.160, 87.0
60.831502678, 10.160, 95.0
60.839858313, 10.160, 92.0
60.848213947, 10.160, 90.0
60.856569582, 10.160, 90.0
60.864925216, 10.160, 108.0
60.873280851, 10.160, 113.0
60.881636486, 10.160, 95.0
60.889992120, 10.160, 98.0
60.898347755, 10.160, 88.0
60.906703389, 10.160, 94.0
60.915059024, 10.160, 101.0
60.923414658, 10.160, 92.0
60.931770293, 10.160, 100.0
60.940125927, 10.160, 98.0
60.948481562, 10.160, 112.0
60.956837196, 10.160, 103.0
60.965192831, 10.160, 107.0
60.973548465, 10.160, 103.0
60.981904100, 10.160, 92.0
60.990259734, 10.160, 101.0
60.998615369, 10.160, 118.0
61.006971004, 10.160, 117.0
61.015326638, 10.160, 118.0
61.023682273, 10.160, 106.0
61.032037907, 10.160, 111.0
61.040393542, 10.160, 119.0
61.048749176, 10.160, 106.0
61.057104811, 10.160, 103.0
61.065460445, 10.160, 112.0
61.073816080, 10.160, 89.0
61.082171714, 10.160, 92.0
61.090527349, 10.160, 113.0
61.098882983, 10.160, 90.0
61.107238618, 10.160, 100.0
61.115594252, 10.160, 105.0
61.123949887, 10.160, 101.0
61.132305522, 10.160, 80.0
61.140661156, 10.160, 103.0
61.149016791, 10.160, 105.0
61.157372425, 10.160, 111.0
61.165728060, 10.160, 98.0
61.174083694, 10.160, 98.0
61.182439329, 10.160, 94.0
61.190794963, 10.160, 95.0
61.199150598, 10.160, 123.0
61.207506232, 10.160, 92.0
61.215861867, 10.160, 103.0
61.224217501, 10.160, 94.0
61.232573136, 10.160, 99.0
61.240928770, 10.160, 100.0
61.249284405, 10.160, 96.0
61.257640039, 10.160, 90.0
61.265995674, 10.160, 85.0
61.274351309, 10.160, 109.0
61.282706943, 10.160, 112.0
61.291062578, 10.160, 105.0
61.299418212, 10.160, 98.0
61.307773847, 10.160, 91.0
61.316129481, 10.160, 109.0
61.324485116, 10.160, 110.0
61.332840750, 10.160, 110.0
61.341196385, 10.160, 97.0
61.349552019, 10.160, 94.0
61.357907654, 10.160, 109.0
61.366263288, 10.160, 84.0
61.374618923, 10.160, 96.0
61.382974557, 10.160, 106.0
61.391330192, 10.160, 98.0
61.399685827, 10.160, 94.0
61.408041461, 10.160, 85.0
61.416397096, 10.160, 97.0
61.424752730, 10.160, 87.0
61.433108365, 10.160, 134.0
61.441463999, 10.160, 103.0
61.449819634, 10.160, 88.0
61.458175268, 10.160, 109.0
61.466530903, 10.160, 91.0
61.474886537, 10.160, 103.0
61.483242172, 10.160, 88.0
61.491597806, 10.160, 88.0
61.499953441, 10.160, 90.0
61.508309075, 10.160, 101.0
61.516664710, 10.160, 120.0
61.525020345, 10.160, 119.0
61.533375979, 10.160, 107.0
61.541731614, 10.160, 108.0
61.550087248, 10.160, 88.0
61.558442883, 10.160, 89.0
61.566798517, 10.160, 119.0
61.575154152, 10.160, 126.0
61.583509786, 10.160, 95.0
61.591865421, 10.160, 110.0
61.600221055, 10.160, 103.0
61.608576690, 10.160, 87.0
61.616932324, 10.160, 120.0
61.625287959, 10.160, 112.0
61.633643593, 10.160, 96.0
61.641999228, 10.160, 103.0
61.650354862, 10.160, 113.0
61.658710497, 10.160, 96.0
61.667066132, 10.160, 81.0
61.675421766, 10.160, 108.0
61.683777401, 10.160, 100.0
61.692133035, 10.160, 89.0
61.700488670, 10.160, 107.0
61.708844304, 10.160, 111.0
61.717199939, 10.160, 91.0
61.725555573, 10.160, 107.0
61.733911208, 10.160, 97.0
61.742266842, 10.160, 97.0
61.750622477, 10.160, 110.0
61.758978111, 10.160, 98.0
61.767333746, 10.160, 129.0
61.775689380, 10.160, 88.0
61.784045015, 10.160, 91.0
61.792400650, 10.160, 90.0
61.800756284, 10.160, 110.0
61.809111919, 10.160, 108.0
61.817467553, 10.160, 101.0
61.825823188, 10.160, 95.0
61.834178822, 10.160, 97.0
61.842534457, 10.160, 103.0
61.850890091, 10.160, 108.0
61.859245726, 10.160, 98.0
61.867601360, 10.160, 88.0
61.875956995, 10.160, 88.0
61.884312629, 10.160, 113.0
61.892668264, 10.160, 88.0
61.901023898, 10.160, 97.0
61.909379533, 10.160, 110.0
61.917735168, 10.160, 98.0
61.926090802, 10.160, 96.0
61.934446437, 10.160, 118.0
61.942802071, 10.160, 102.0
61.951157706, 10.160, 102.0
61.959513340, 10.160, 88.0
61.967868975, 10.160, 112.0
61.976224609, 10.160, 110.0
61.984580244, 10.160, 110.0
61.992935878, 10.160, 106.0
62.001291513, 10.160, 111.0
62.009647147, 10.160, 78.0
62.018002782, 10.160, 92.0
62.026358416, 10.160, 75.0
62.034714051, 10.160, 94.0
62.043069686, 10.160, 102.0
62.051425320, 10.160, 98.0
62.059780955, 10.160, 105.0
62.068136589, 10.160, 98.0
62.076492224, 10.160, 94.0
62.084847858, 10.160, 97.0
62.093203493, 10.160, 115.0
62.101559127, 10.160, 122.0
62.109914762, 10.160, 91.0
62.118270396, 10.160, 97.0
62.126626031, 10.160, 97.0
62.134981665, 10.160, 92.0
62.143337300, 10.160, 91.0
62.151692934, 10.160, 111.0
62.160048569, 10.160, 113.0
62.168404203, 10.160, 110.0
62.176759838, 10.160, 94.0
62.185115473, 10.160, 120.0
62.193471107, 10.160, 105.0
62.201826742, 10.160, 86.0
62.210182376, 10.160, 121.0
62.218538011, 10.160, 117.0
62.226893645, 10.160, 101.0
62.235249280, 10.160, 98.0
62.243604914, 10.160, 106.0
62.251960549, 10.160, 105.0
62.260316183, 10.160, 94.0
62.268671818, 10.160, 119.0
62.277027452, 10.160, 82.0
62.285383087, 10.160, 106.0
62.293738721, 10.160, 108.0
62.302094356, 10.160, 94.0
62.310449991, 10.160, 109.0
62.318805625, 10.160, 101.0
62.327161260, 10.160, 102.0
62.335516894, 10.160, 112.0
62.343872529, 10.160, 99.0
62.352228163, 10.160, 89.0
62.360583798, 10.160, 118.0
62.368939432, 10.160, 105.0
62.377295067, 10.160, 88.0
62.385650701, 10.160, 106.0
62.394006336, 10.160, 116.0
62.402361970, 10.160, 100.0
62.410717605, 10.160, 111.0
62.419073239, 10.160, 101.0
62.427428874, 10.160, 113.0
62.435784509, 10.160, 101.0
62.444140143, 10.160, 88.0
62.452495778, 10.160, 116.0
62.460851412, 10.160, 107.0
62.469207047, 10.160, 120.0
62.477562681, 10.160, 113.0
62.485918316, 10.160, 108.0
62.494273950, 10.160, 98.0
62.502629585, 10.160, 106.0
62.510985219, 10.160, 102.0
62.519340854, 10.160, 92.0
62.527696488, 10.160, 90.0
62.536052123, 10.160, 95.0
62.544407757, 10.160, 91.0
62.552763392, 10.160, 105.0
62.561119026, 10.160, 118.0
62.569474661, 10.160, 110.0
62.577830296, 10.160, 105.0
62.586185930, 10.160, 107.0
62.594541565, 10.160, 109.0
62.602897199, 10.160, 100.0
62.611252834, 10.160, 85.0
62.619608468, 10.160, 105.0
62.627964103, 10.160, 100.0
62.636319737, 10.160, 116.0
62.644675372, 10.160, 85.0
62.653031006, 10.160, 100.0
62.661386641, 10.160, 117.0
62.669742275, 10.160, 117.0
62.678097910, 10.160, 94.0
62.686453544, 10.160, 112.0
62.694809179, 10.160, 107.0
62.703164814, 10.160, 127.0
62.711520448, 10.160, 130.0
62.719876083, 10.160, 108.0
62.728231717, 10.160, 128.0
62.736587352, 10.160, 112.0
62.744942986, 10.160, 121.0
62.753298621, 10.160, 97.0
62.761654255, 10.160, 122.0
62.770009890, 10.160, 118.0
62.778365524, 10.160, 103.0
62.786721159, 10.160, 111.0
62.795076793, 10.160, 128.0
62.803432428, 10.160, 111.0
62.811788062, 10.160, 113.0
62.820143697, 10.160, 115.0
62.828499332, 10.160, 119.0
62.836854966, 10.160, 98.0
62.845210601, 10.160, 119.0
62.853566235, 10.160, 98.0
62.861921870, 10.160, 84.0
62.870277504, 10.160, 111.0
62.878633139, 10.160, 138.0
62.886988773, 10.160, 98.0
62.895344408, 10.160, 116.0
62.903700042, 10.160, 92.0
62.912055677, 10.160, 102.0
62.920411311, 10.160, 127.0
62.928766946, 10.160, 154.0
62.937122580, 10.160, 98.0
62.945478215, 10.160, 105.0
62.953833849, 10.160, 94.0
62.962189484, 10.160, 98.0
62.970545119, 10.160, 100.0
62.978900753, 10.160, 94.0
62.987256388, 10.160, 79.0
62.995612022, 10.160, 128.0
63.003967657, 10.160, 82.0
63.012323291, 10.160, 95.0
63.020678926, 10.160, 87.0
63.029034560, 10.160, 86.0
63.037390195, 10.160, 113.0
63.045745829, 10.160, 110.0
63.054101464, 10.160, 89.0
63.062457098, 10.160, 101.0
